"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/militaryRank"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/notesOnPlaceOfBurial"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/serviceYears"
0,0,0,23,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/activeYearsEndDate"
0,0,0,23,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/activeYearsStartDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/anniversary"
0,0,0,11,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/battle"
0,0,0,25,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/branch"
0,0,0,18,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/color"
0,0,0,36,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/commandStructure"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/commander"
0,0,0,28,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/country"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/disbanded"
0,0,0,58,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/garrison"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/identificationSymbol"
0,0,0,18,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/march"
0,0,0,18,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/nickname"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/notableCommander"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/patron"
0,0,0,19,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/role"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/secondCommander"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/size"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryUnit/thirdCommander"
0,0,0,648,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/affiliation"
0,0,0,20,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/endowment"
0,0,0,20,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/foundationDate"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/foundationPerson"
0,0,0,8,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/foundationPlace"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/keyPerson"
0,0,0,6,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/keyPersonPosition"
0,0,0,36,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/location"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/locationCity"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/locationCountry"
0,0,0,64,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/motto"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/numberOfEmployees"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/owningCompany"
0,0,0,51,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/postalCode"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/revenue"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/slogan"
0,0,0,135,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/type"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/activeYearsEndDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/activeYearsStartDate"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/award"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthName"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthPlace"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/child"
0,0,0,9,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/deathDate"
0,0,0,12,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/deathPlace"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/father"
13,37,0,0,45,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/height"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/mother"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/nationality"
0,0,0,13,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/occupation"
0,0,0,8,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/relative"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/spouse"
6,25,0,0,26,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/weight"
0,0,0,72457,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/areaLand"
0,0,0,135497,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/areaTotal"
0,0,0,54233,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/areaWater"
0,0,0,59355,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/coordinates"
0,0,0,1822,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/depth"
0,0,0,136395,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/elevation"
0,0,0,1064,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/height"
0,0,0,6890,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/length"
0,0,0,66469,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/location"
0,0,0,912,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/maximumElevation"
0,0,0,837,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/minimumElevation"
0,0,0,8108,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/nativeName"
0,0,0,7082,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/nearestCity"
0,0,0,2522,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/nickname"
0,0,0,4095,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/otherName"
0,0,0,4631,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/percentageOfAreaWater"
0,0,0,61198,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/type"
0,0,0,2125,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/width"
1,3075,0,0,3018,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/apoapsis"
0,748,0,0,650,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/averageSpeed"
0,130,0,0,123,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/density"
0,198,0,0,192,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/mass"
0,22,0,0,45,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/maximumTemperature"
0,45,0,0,45,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/meanRadius"
