"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,57860,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthDate"
0,0,0,16787,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthName"
0,0,0,72234,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/birthPlace"
0,0,0,185,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/child"
0,0,0,170,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/citizenship"
0,0,0,16007,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/deathDate"
0,0,0,20562,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/deathPlace"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/education"
0,0,0,1286,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/ethnicity"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/father"
3825,4002,0,1196,4966,0,10,116,113,1112,1236," http://dbpedia.org/ontology/Person/height"
0,0,0,29560,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/homeTown"
0,0,0,3281,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/influenced"
0,0,0,6349,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/influencedBy"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/knownFor"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/mother"
0,0,0,6739,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/nationality"
0,0,0,54937,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/occupation"
0,0,0,8782,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/otherName"
0,0,0,312,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/partner"
0,0,0,15,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/party"
0,0,0,6,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/predecessor"
0,0,0,1049,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/pseudonym"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/relation"
0,0,0,253,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/relative"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/religion"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/residence"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/restingPlace"
0,0,0,5524,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/spouse"
