"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,5,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/publishDate"
0,0,0,31,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/publisher"
0,0,0,42135,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/releaseDate"
65703,78838,0,33782,85349,36815,41443,45236,51189,56899,63893," http://dbpedia.org/ontology/Work/runtime"
0,0,0,3058,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/subsequentWork"
0,0,0,363,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/type"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/WrestlingEvent/promotion"
4,3,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/aSide"
1,1,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/abbreviation"
121964,128899,0,0,140501,46862,53421,59973,69236,77593,86488," http://dbpedia.org/ontology/abstract"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/academicAdvisor"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYears"
7,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsEndDate"
1605,1726,0,0,1890,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsEndYear"
7,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsStartDate"
3202,3424,0,0,3759,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsStartYear"
9,12,0,0,14,0,0,0,0,0,0," http://dbpedia.org/ontology/added"
19,31,0,0,31,0,0,0,0,0,0," http://dbpedia.org/ontology/address"
3,5,0,0,10,0,0,0,0,0,0," http://dbpedia.org/ontology/affiliation"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/agency"
63,58,0,2,123,0,0,0,0,0,0," http://dbpedia.org/ontology/album"
1637,1686,0,0,1281,0,0,0,0,0,0," http://dbpedia.org/ontology/alias"
3,3,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/allegiance"
414,412,0,0,468,0,0,0,0,0,0," http://dbpedia.org/ontology/almaMater"
0,0,2707,2416,0,1344,0,1,0,0,2," http://dbpedia.org/ontology/amgid"
3053,3019,0,0,3933,0,0,0,0,0,0," http://dbpedia.org/ontology/animator"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/archipelago"
6,5,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/architect"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/architectualBureau"
4,4,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/architecturalStyle"
0,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/area"
1,1,0,0,7,0,0,0,0,0,0," http://dbpedia.org/ontology/areaCode"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/areaLand"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/areaOfCatchment"
3,3,0,0,11,0,0,0,0,0,0," http://dbpedia.org/ontology/areaTotal"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/areaUrban"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/areaWater"
1148,1209,355,553,2682,0,0,0,0,0,0," http://dbpedia.org/ontology/artist"
46,36,0,0,76,0,0,0,0,0,0," http://dbpedia.org/ontology/assembly"
5,6,0,0,11,0,0,0,0,0,0," http://dbpedia.org/ontology/assets"
2,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/associatedAct"
88,78,0,0,168,0,0,0,0,0,0," http://dbpedia.org/ontology/associatedBand"
88,78,0,0,168,0,0,0,0,0,0," http://dbpedia.org/ontology/associatedMusicalArtist"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/atcPrefix"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/atcSuffix"
2432,4017,33,34,6336,0,0,0,0,0,0," http://dbpedia.org/ontology/author"
5,4,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/automobilePlatform"
1,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/availableSmartCard"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/averageDepth"
469,473,0,0,586,0,0,0,0,0,0," http://dbpedia.org/ontology/award"
67,37,0,0,64,0,0,0,0,0,0," http://dbpedia.org/ontology/bSide"
93,85,0,0,122,0,0,0,0,0,0," http://dbpedia.org/ontology/background"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/band"
27,26,0,0,94,0,0,0,0,0,0," http://dbpedia.org/ontology/bandMember"
2424,2782,0,1,3145,0,0,719,1142,1497,2003," http://dbpedia.org/ontology/basedOn"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/basedon"
2,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/battingSide"
6,6,0,0,14,0,0,0,0,0,0," http://dbpedia.org/ontology/battle"
1,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedBy"
1,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedDate"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedPlace"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/bibsysId"
2,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/billed"
13,12,0,0,39,0,0,0,0,0,0," http://dbpedia.org/ontology/binomialAuthority"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/biome"
5553,5763,0,2,5736,0,0,1,2,2,2," http://dbpedia.org/ontology/birthDate"
1840,1910,0,2,2129,0,0,0,0,0,0," http://dbpedia.org/ontology/birthName"
10197,9961,0,3,9464,0,0,2,4,2,2," http://dbpedia.org/ontology/birthPlace"
5507,5657,0,0,5641,0,0,0,0,0,0," http://dbpedia.org/ontology/birthYear"
0,0,4,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthdate"
0,0,2,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthname"
0,0,9,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthplace"
13,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/bnfId"
3,3,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/board"
5,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/bodyDiscovered"
48,28,0,0,44,0,0,0,0,0,0," http://dbpedia.org/ontology/bodyStyle"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/bridgeCarries"
1,4,0,0,15,0,0,0,0,0,0," http://dbpedia.org/ontology/broadcastArea"
1,2,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/broadcastNetwork"
1,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/broadcastStationClass"
12491,13841,6015,6454,14385,6156,6803,7503,8819,10668,12610," http://dbpedia.org/ontology/budget"
0,1,0,0,16,0,0,0,0,0,0," http://dbpedia.org/ontology/builder"
1,8,0,0,10,0,0,0,0,0,0," http://dbpedia.org/ontology/buildingEndDate"
0,3,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/buildingStartDate"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/buildingStartYear"
2,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/bustSize"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/callSign"
1,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/callsignMeaning"
6,7,0,0,7,0,0,0,0,0,0," http://dbpedia.org/ontology/campus"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/canonizedBy"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/capacity"
2,3,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/careerPrizeMoney"
76,58,0,0,58,0,0,0,0,0,0," http://dbpedia.org/ontology/careerStation"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/casNumber"
7,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/causalties"
5,4,0,0,10,0,0,0,0,0,0," http://dbpedia.org/ontology/certification"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/certificationDate"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/chEBI"
3,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/chairman"
609,699,0,0,1184,0,0,0,0,0,0," http://dbpedia.org/ontology/channel"
652,677,0,0,934,0,0,0,0,0,0," http://dbpedia.org/ontology/characterInPlay"
251,275,0,0,300,0,0,0,0,0,0," http://dbpedia.org/ontology/child"
8,8,0,0,9,0,0,0,0,0,0," http://dbpedia.org/ontology/chorusCharacterInPlay"
37467,39831,15282,17048,42641,18363,20888,22817,26812,29687,34343," http://dbpedia.org/ontology/cinematography"
1,2,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/circulation"
41,42,0,0,49,0,0,0,0,0,0," http://dbpedia.org/ontology/citizenship"
24,31,0,0,41,0,0,0,0,0,0," http://dbpedia.org/ontology/city"
55,47,0,0,131,0,0,0,0,0,0," http://dbpedia.org/ontology/class"
2,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/closingDate"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/closingFilm"
