"count201504","count201510","count33","count34","count35","count35.1","count36","count37","count38","count39","count40","id","property"
0,0,0,1431,0,0,0,0,0,0,0,1228," http://dbpedia.org/ontology/VideoGame/composer"
0,0,0,14865,0,0,0,0,0,0,0,1229," http://dbpedia.org/ontology/VideoGame/developer"
0,0,0,31536,0,0,0,0,0,0,0,1230," http://dbpedia.org/ontology/VideoGame/platform"
0,0,0,122,0,0,0,0,0,0,0,1231," http://dbpedia.org/ontology/VideoGame/writer"
0,9,0,0,10,0,0,0,0,0,0,1232," http://dbpedia.org/ontology/Weapon/diameter"
2,18,0,0,20,0,0,0,0,0,0,1233," http://dbpedia.org/ontology/Weapon/height"
5,49,0,0,51,0,0,0,0,0,0,1234," http://dbpedia.org/ontology/Weapon/length"
5,48,0,0,48,0,0,0,0,0,0,1238," http://dbpedia.org/ontology/Weapon/weight"
1,18,0,0,20,0,0,0,0,0,0,1239," http://dbpedia.org/ontology/Weapon/width"
0,0,0,5,0,0,0,0,0,0,0,1240," http://dbpedia.org/ontology/Website/owner"
0,0,0,22412,0,0,0,0,0,0,0,1250," http://dbpedia.org/ontology/Work/author"
0,0,0,298,0,0,0,0,0,0,0,1251," http://dbpedia.org/ontology/Work/award"
0,0,0,841,0,0,0,0,0,0,0,1252," http://dbpedia.org/ontology/Work/basedOn"
0,0,0,8898,0,0,0,0,0,0,0,1253," http://dbpedia.org/ontology/Work/completionDate"
0,0,0,219807,0,0,0,0,0,0,0,1254," http://dbpedia.org/ontology/Work/genre"
0,0,0,60456,0,0,0,0,0,0,0,1255," http://dbpedia.org/ontology/Work/language"
0,0,0,95044,0,0,0,0,0,0,0,1256," http://dbpedia.org/ontology/Work/previousWork"
0,0,0,5573,0,0,0,0,0,0,0,1257," http://dbpedia.org/ontology/Work/publishDate"
0,0,0,32899,0,0,0,0,0,0,0,1258," http://dbpedia.org/ontology/Work/publisher"
0,0,0,191990,0,0,0,0,0,0,0,1259," http://dbpedia.org/ontology/Work/releaseDate"
197044,253759,0,122498,261729,138304,155061,132010,182551,196042,223843,1260," http://dbpedia.org/ontology/Work/runtime"
0,0,0,101282,0,0,0,0,0,0,0,1261," http://dbpedia.org/ontology/Work/subsequentWork"
0,0,0,37822,0,0,0,0,0,0,0,1262," http://dbpedia.org/ontology/Work/type"
0,0,0,1,0,0,0,0,0,0,0,1265," http://dbpedia.org/ontology/Wrestler/billed"
0,0,0,1,0,0,0,0,0,0,0,1266," http://dbpedia.org/ontology/Wrestler/debut"
0,0,0,1,0,0,0,0,0,0,0,1268," http://dbpedia.org/ontology/Wrestler/trainer"
0,0,0,1,0,0,0,0,0,0,0,1270," http://dbpedia.org/ontology/WrestlingEvent/promotion"
4011,2889,1325,1429,2919,1599,1703,0,1915,2071,4836,1288," http://dbpedia.org/ontology/aSide"
3848,4823,0,0,5098,0,0,2446,3078,3585,8222,1291," http://dbpedia.org/ontology/abbreviation"
414940,495927,0,0,513651,232883,263536,256209,321130,367127,399030,1296," http://dbpedia.org/ontology/abstract"
